Employee_ID,Country,Department,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label
598,UAE,Finance,112235,32635,3070,29,18,3,5611.75,142328.25,147940,-5611.75,0.05,0.9666666666666667,0.5049536686416893,0
599,UAE,Sales,27347,16834,11940,26,4,0,1367.3500000000001,54753.65,56121,-1367.3499999999985,0.05,0.8666666666666667,0.9778657622408309,0
600,UAE,Operations,72650,17577,8563,22,19,0,3632.5,95157.5,98790,-3632.5,0.05,0.7333333333333333,0.5250784583620096,0
601,UK,Sales,173182,29190,14931,22,9,6,38100.04,179202.96,217303,-38100.04000000001,0.22,0.7333333333333333,0.4037150974119712,0
602,Germany,Operations,160995,9296,16585,30,5,4,48298.5,138577.5,186876,-48298.5,0.3,1.0,0.3122280195037113,0
603,UAE,IT,149926,23383,16472,27,4,2,7496.3,182284.7,189781,-7496.299999999988,0.05,0.9,0.46009504688979896,0
604,Germany,Operations,106147,26660,14772,25,16,8,31844.1,115734.9,147579,-31844.100000000006,0.3,0.8333333333333334,0.46931208606931896,0
605,UK,HR,73135,4674,14455,23,10,4,16089.7,76174.3,92264,-16089.699999999997,0.22,0.7666666666666667,0.3973253572161072,0
606,UK,HR,44199,24820,6299,20,9,9,9723.78,65594.22,75318,-9723.779999999999,0.22,0.6666666666666666,0.7125945383379715,0
607,Germany,HR,165138,21504,10188,26,16,2,49541.4,147288.6,196830,-49541.399999999994,0.3,0.8666666666666667,0.3381691676052756,0
608,India,Finance,126583,27666,12686,27,20,8,25316.600000000002,141618.4,166935,-25316.600000000006,0.2,0.9,0.4531234051965904,0
609,USA,Finance,117290,4076,14011,21,22,0,29322.5,106054.5,135377,-29322.5,0.25,0.7,0.32099965896495863,0
610,India,Finance,192647,39555,17938,27,17,8,38529.4,211610.6,250140,-38529.399999999994,0.2,0.9,0.43959459529605965,0
611,India,Operations,145787,34406,12874,21,18,4,29157.4,163909.6,193067,-29157.399999999994,0.2,0.7,0.4581854349153217,0
612,India,Finance,139427,27784,13441,29,15,5,27885.4,152766.6,180652,-27885.399999999994,0.2,0.9666666666666667,0.4373319371427342,0
613,UAE,IT,173063,23125,54,30,20,1,8653.15,187588.85,196242,-8653.149999999994,0.049999999999999996,1.0,0.3787225172336085,0
614,UK,HR,178625,25216,4031,19,9,7,39297.5,168574.5,207872,-39297.5,0.22,0.6333333333333333,0.3463571728481456,0
615,India,Operations,112493,4581,9315,20,6,2,22498.600000000002,103890.4,126389,-22498.600000000006,0.2,0.6666666666666666,0.3181888650849386,0
616,UK,HR,156706,17600,19524,21,6,0,34475.32,159354.68,193830,-34475.32000000001,0.22,0.7,0.3873725575281099,0
617,Germany,Finance,37771,32284,1552,24,11,6,11331.3,60275.7,71607,-11331.300000000003,0.3,0.8,0.8329647083741494,0
618,USA,Operations,150607,22171,7795,30,20,11,37651.75,142921.25,180573,-37651.75,0.25,1.0,0.3591020005710226,0
619,Germany,Sales,174370,27091,5271,20,3,2,52311.0,154421.0,206732,-52311.0,0.3,0.6666666666666666,0.33689281413087113,0
620,Germany,IT,104876,16333,14665,25,23,3,31462.8,104411.2,135874,-31462.800000000003,0.3,0.8333333333333334,0.40291448949235287,0
621,UAE,Finance,192071,32535,115,25,12,4,9603.550000000001,215117.45,224721,-9603.549999999988,0.05,0.8333333333333334,0.4039325822221991,0
622,USA,Finance,84648,25487,3613,27,15,0,21162.0,92586.0,113748,-21162.0,0.25,0.9,0.46137534259521784,0
623,Germany,IT,100783,12404,6372,28,7,10,30234.899999999998,89324.1,119559,-30234.899999999994,0.3,0.9333333333333333,0.33408838792256634,0
624,Germany,IT,69440,35700,16130,19,22,10,20832.0,100438.0,121270,-20832.0,0.3,0.6333333333333333,0.7092511520737328,0
625,USA,Sales,56655,20047,3837,21,18,8,14163.75,66375.25,80539,-14163.75,0.25,0.7,0.5133258317888977,0
626,USA,Finance,68039,17577,3533,25,22,6,17009.75,72139.25,89149,-17009.75,0.25,0.8333333333333334,0.43699165184673494,0
627,Germany,Finance,80255,26298,9610,18,15,1,24076.5,92086.5,116163,-24076.5,0.3,0.6,0.5112223537474301,0
628,USA,HR,97219,17015,11108,18,8,0,24304.75,101037.25,125342,-24304.75,0.25,0.6,0.41606656106316664,0
629,Germany,Operations,36244,27568,5831,21,22,10,10873.199999999999,58769.8,69643,-10873.199999999997,0.3,0.7,0.8389647941728287,0
630,Germany,Operations,119594,28204,1294,28,9,1,35878.2,113213.8,149092,-35878.2,0.3,0.9333333333333333,0.38157382477381807,0
631,UAE,HR,83595,33748,15663,19,15,2,4179.75,128826.25,133006,-4179.75,0.05,0.6333333333333333,0.6800164483521742,0
632,India,Operations,195623,28267,7550,18,16,11,39124.6,192315.4,231440,-39124.600000000006,0.19999999999999998,0.6,0.364304913021475,0
633,Germany,IT,128898,23236,18459,25,20,2,38669.4,131923.6,170593,-38669.399999999994,0.3,0.8333333333333334,0.42211035082002824,0
634,UK,Operations,53371,34615,13830,19,3,7,11741.62,90074.38,101816,-11741.619999999995,0.22000000000000003,0.6333333333333333,0.8434789305053305,0
635,India,Operations,184950,3104,13031,21,5,4,36990.0,164095.0,201085,-36990.0,0.2,0.7,0.29402216815355503,0
636,India,HR,192229,19654,11869,20,3,8,38445.8,185306.2,223752,-38445.79999999999,0.2,0.6666666666666666,0.3486162857841429,0
637,India,Sales,30914,5646,5817,19,2,2,6182.8,36194.2,42377,-6182.800000000003,0.2,0.6333333333333333,0.4807452933945785,0
638,UAE,Operations,52180,23471,18162,25,2,5,2609.0,91204.0,93813,-2609.0,0.05,0.8333333333333334,0.808704484476811,0
639,Germany,Operations,159760,27906,12867,20,4,3,47928.0,152605.0,200533,-47928.0,0.3,0.6666666666666666,0.38059589384076115,0
640,UAE,Sales,105219,23107,12086,26,3,7,5260.950000000001,135151.05,140412,-5260.950000000012,0.05000000000000001,0.8666666666666667,0.5076451496402741,0
641,Germany,HR,103616,16878,10690,27,9,11,31084.8,100099.2,131184,-31084.800000000003,0.3,0.9,0.3859245676343422,0
642,UAE,Sales,165988,11145,16757,22,23,0,8299.4,185590.6,193890,-8299.399999999994,0.049999999999999996,0.7333333333333333,0.3925722341374075,0
643,UAE,HR,120213,25042,14770,26,22,3,6010.650000000001,154014.35,160025,-6010.649999999994,0.05,0.8666666666666667,0.5045386522256329,0
644,UK,IT,183432,20226,14329,20,12,6,40355.04,177631.96,217987,-40355.04000000001,0.22,0.6666666666666666,0.35805469056653144,0
645,UAE,HR,62805,4802,10457,29,24,8,3140.25,74923.75,78064,-3140.25,0.05,0.9666666666666667,0.4384209059788233,0
646,USA,IT,169525,26119,10034,22,9,0,42381.25,163296.75,205678,-42381.25,0.25,0.7333333333333333,0.3683635157056481,0
647,UK,IT,151599,29185,17957,27,19,7,33351.78,165389.22,198741,-33351.78,0.22,0.9,0.43983051339388785,0
648,UAE,HR,178775,8105,17171,23,12,1,8938.75,195112.25,204051,-8938.75,0.05,0.7666666666666667,0.3743642847154244,0
649,India,Finance,99176,4749,1545,26,16,3,19835.2,85634.8,105470,-19835.199999999997,0.2,0.8666666666666667,0.28286621763329833,0
650,USA,HR,119799,36129,13359,25,23,3,29949.75,139337.25,169287,-29949.75,0.25,0.8333333333333334,0.5030131720632058,0
651,USA,Operations,123385,26512,13146,19,1,7,30846.25,132196.75,163043,-30846.25,0.25,0.6333333333333333,0.4393372371033756,0
652,USA,Operations,113919,38541,13498,19,10,10,28479.75,137478.25,165958,-28479.75,0.25,0.6333333333333333,0.5329161509493587,0
653,UK,Finance,163482,15495,13171,30,23,1,35966.04,156181.96,192148,-35966.04000000001,0.22,1.0,0.34868602047931885,0
654,UAE,IT,106462,4064,14202,22,10,6,5323.1,119404.9,124728,-5323.100000000006,0.05,0.7333333333333333,0.39176109785651214,0
655,UAE,Finance,190320,32078,4374,22,4,2,9516.0,217256.0,226772,-9516.0,0.05,0.7333333333333333,0.4167728036990332,0
656,India,Operations,56159,32011,9849,22,11,8,11231.800000000001,86787.2,98019,-11231.800000000003,0.2,0.7333333333333333,0.7442308445663206,0
657,India,Finance,67039,7616,16990,21,22,4,13407.800000000001,78237.2,91645,-13407.800000000003,0.2,0.7,0.47158460000895003,0
658,USA,HR,72800,9975,13336,25,11,11,18200.0,77911.0,96111,-18200.0,0.25,0.8333333333333334,0.4308255494505494,0
659,India,Finance,65761,12960,2576,28,11,7,13152.2,68144.8,81297,-13152.199999999997,0.2,0.9333333333333333,0.4014573987621843,0
660,UK,IT,119626,29992,5051,22,22,4,26317.72,128351.28,154669,-26317.72,0.22,0.7333333333333333,0.4348342667981877,0
661,UAE,HR,143368,23387,16706,18,6,0,7168.400000000001,176292.6,183461,-7168.399999999994,0.05,0.6,0.4691031471458066,0
662,USA,Sales,199735,17324,10068,27,15,8,49933.75,360752.77005956054,227127,133625.77005956054,0.25,0.9,0.5916631087083793,1
663,India,Operations,105903,8243,16967,22,2,9,21180.600000000002,109932.4,131113,-21180.600000000006,0.2,0.7333333333333333,0.39061235281342355,0
664,UK,Operations,196484,34628,11001,18,21,10,43226.48,198886.52,242113,-43226.48000000001,0.22000000000000003,0.6,0.39096036318478855,0
665,UK,Finance,143998,11560,8847,21,23,11,31679.56,132725.44,164405,-31679.559999999998,0.22,0.7,0.3270582369199572,0
666,India,HR,191439,6923,4881,18,22,6,38287.8,164955.2,203243,-38287.79999999999,0.2,0.6,0.2806118920387173,0
667,UAE,Sales,161885,23325,8414,23,3,3,8094.25,185529.75,193624,-8094.25,0.05,0.7666666666666667,0.41704373474997686,0
668,India,HR,84894,29949,18506,23,5,6,16978.8,116370.2,133349,-16978.800000000003,0.19999999999999998,0.7666666666666667,0.6177404763587533,0
669,USA,Operations,76444,24821,7699,18,24,4,19111.0,89853.0,108964,-19111.0,0.25,0.6,0.5127151902045942,0
670,India,HR,190341,8076,16045,29,11,9,38068.200000000004,176393.8,214462,-38068.20000000001,0.2,0.9666666666666667,0.32027802732989735,0
671,UK,Sales,86748,24032,18604,25,21,8,19084.56,110299.44,129384,-19084.559999999998,0.22000000000000003,0.8333333333333334,0.5565987919029833,0
672,India,Finance,66190,10001,5123,21,12,1,13238.0,151878.7502376812,81314,70564.7502376812,0.2,0.7,0.7720339185874658,1
673,UAE,IT,65318,17303,16211,19,3,3,3265.9,95566.1,98832,-3265.899999999994,0.05,0.6333333333333333,0.6193442848831869,0
674,Germany,HR,193090,18457,3550,30,9,5,57927.0,157170.0,215097,-57927.0,0.3,1.0,0.28794241027500134,0
675,India,IT,149078,14303,10634,18,3,10,29815.600000000002,144199.4,174015,-29815.600000000006,0.2,0.6,0.34995921598089585,0
676,UAE,Operations,64759,17128,12177,28,2,4,3237.9500000000003,90826.05,94064,-3237.949999999997,0.05,0.9333333333333333,0.5829632174678423,0
677,UAE,Finance,41498,20280,166,20,6,0,2074.9,59869.1,61944,-2074.9000000000015,0.05,0.6666666666666666,0.6294888910308931,0
678,UK,Finance,50989,33644,8309,24,24,8,11217.58,81724.42,92942,-11217.580000000002,0.22,0.8,0.7936540430288885,0
679,UAE,HR,181640,8967,10001,27,6,8,9082.0,191526.0,200608,-9082.0,0.05,0.9,0.352592490640828,0
680,UAE,Finance,142035,8661,2206,28,17,2,7101.75,145800.25,152902,-7101.75,0.05,0.9333333333333333,0.3370033794487274,0
681,UAE,HR,91577,14416,1250,27,8,3,4578.85,102664.15,107243,-4578.850000000006,0.05,0.9,0.4033834368891752,0
682,UAE,HR,130231,2510,4558,25,1,3,6511.55,130787.45,137299,-6511.550000000003,0.05,0.8333333333333334,0.3194910198032726,0
683,USA,IT,186171,37200,9863,22,8,9,46542.75,186691.25,233234,-46542.75,0.25,0.7333333333333333,0.3966583141305574,0
684,USA,Finance,114900,3906,2151,24,22,7,28725.0,92232.0,120957,-28725.0,0.25,0.8,0.26002872062663185,0
685,UK,HR,196711,27534,5077,19,15,5,43276.42,186045.58000000002,229322,-43276.419999999984,0.22,0.6333333333333333,0.3474659475067485,0
686,India,IT,129679,18448,15552,29,18,1,25935.800000000003,137743.2,163679,-25935.79999999999,0.2,0.9666666666666667,0.41153741160866447,0
687,UAE,Sales,48482,39696,2297,29,13,3,2424.1,88050.9,90475,-2424.100000000006,0.049999999999999996,0.9666666666666667,0.8865717173383936,0
688,India,IT,94212,6710,9228,21,8,0,18842.4,91307.6,110150,-18842.399999999994,0.2,0.7,0.34862522820872077,0
689,India,IT,55048,17583,2614,23,20,2,11009.6,64235.4,75245,-11009.599999999999,0.2,0.7666666666666667,0.4920800029065543,0
690,UK,HR,159137,19184,1879,29,18,3,35010.14,145189.86,180200,-35010.140000000014,0.22,0.9666666666666667,0.32546961423176257,0
691,UAE,Operations,158108,26853,620,29,13,7,7905.400000000001,177675.6,185581,-7905.399999999994,0.05,0.9666666666666667,0.40624054443797913,0
692,UAE,Operations,60814,8109,8262,29,14,2,3040.7000000000003,74144.3,77185,-3040.699999999997,0.05,0.9666666666666667,0.4598528299404742,0
693,Germany,Operations,172996,8659,18187,29,15,4,51898.799999999996,147943.2,199842,-51898.79999999999,0.3,0.9666666666666667,0.30811498531757964,0
694,India,IT,154493,3238,1925,29,6,0,30898.600000000002,128757.4,159656,-30898.600000000006,0.2,0.9666666666666667,0.26214728175386587,0
695,India,HR,85204,17064,17421,29,1,3,17040.8,102648.2,119689,-17040.800000000003,0.19999999999999998,0.9666666666666667,0.5028679404722783,0
696,USA,Finance,57844,33115,19567,22,7,1,14461.0,96065.0,110526,-14461.0,0.25,0.7333333333333333,0.8287047921997095,0
697,Germany,IT,106943,33952,10553,23,1,3,32082.899999999998,119365.1,151448,-32082.899999999994,0.3,0.7666666666666667,0.49144151557371685,0
698,USA,IT,46518,7620,9630,29,15,4,11629.5,52138.5,63768,-11629.5,0.25,0.9666666666666667,0.46387527408744994,0
699,USA,HR,173131,36254,12003,19,6,2,43282.75,178105.25,221388,-43282.75,0.25,0.6333333333333333,0.4131788934390722,0
700,USA,Sales,48052,39449,8676,24,5,5,12013.0,84164.0,96177,-12013.0,0.25,0.8,0.9080079913427122,0
701,UK,IT,94803,6470,4898,25,12,11,20856.66,85314.34,106171,-20856.660000000003,0.22,0.8333333333333334,0.31277176882588104,0
702,UK,Sales,96524,24003,14601,30,3,1,21235.28,113892.72,135128,-21235.28,0.22,1.0,0.49883258049811446,0
703,USA,Sales,114572,29571,13136,28,22,4,28643.0,128636.0,157279,-28643.0,0.25,0.9333333333333333,0.47446147400761096,0
704,Germany,Operations,164752,26668,14578,26,20,3,49425.6,156572.4,205998,-49425.600000000006,0.3,0.8666666666666667,0.376397979994173,0
705,India,HR,92021,13723,6121,23,14,4,18404.2,93460.8,111865,-18404.199999999997,0.2,0.7666666666666667,0.3843007574358027,0
706,Germany,Sales,45043,33040,5789,24,6,8,13512.9,70359.1,83872,-13512.899999999994,0.3,0.8,0.8005778922363076,0
707,UAE,HR,27419,34046,19755,30,4,5,1370.95,79849.05,81220,-1370.949999999997,0.05,1.0,1.5864770779386559,0
708,UK,Operations,146831,7441,16310,29,15,6,32302.82,138279.18,170582,-32302.820000000007,0.22,0.9666666666666667,0.33612216766214215,0
709,India,HR,126799,13719,17734,30,17,10,25359.800000000003,132892.2,158252,-25359.79999999999,0.2,1.0,0.3996518899991325,0
710,India,IT,173212,7397,13134,18,5,7,34642.4,159100.6,193743,-34642.399999999994,0.2,0.6,0.31538911853682194,0
711,UAE,Sales,199556,36389,6485,26,24,8,9977.800000000001,232452.2,242430,-9977.799999999988,0.05,0.8666666666666667,0.43214315781033896,0
712,UAE,HR,82600,19945,9980,23,6,4,4130.0,108395.0,112525,-4130.0,0.05,0.7666666666666667,0.5265193704600484,0
713,USA,Finance,141467,24233,3625,29,10,7,35366.75,133958.25,169325,-35366.75,0.25,0.9666666666666667,0.36028314023765257,0
714,UK,HR,103497,19800,11512,21,9,1,22769.34,112039.66,134809,-22769.339999999997,0.22,0.7,0.4346550914519261,0
715,UK,Sales,133611,6190,8951,27,4,9,29394.420000000002,176588.55616792548,148752,27836.556167925475,0.22,0.9,0.4351278476351321,0
716,Germany,Operations,162559,39822,8117,26,9,8,48767.7,161730.3,210498,-48767.70000000001,0.3,0.8666666666666667,0.4114382470364606,0
717,USA,Operations,85692,3130,8989,29,8,1,21423.0,76388.0,97811,-21423.0,0.25,0.9666666666666667,0.31350767866311907,0
718,USA,Sales,87112,16071,16915,18,3,11,21778.0,98320.0,120098,-21778.0,0.25,0.6,0.4706458352465791,0
719,USA,IT,187182,21981,11608,19,22,4,46795.5,173975.5,220771,-46795.5,0.25,0.6333333333333333,0.344410520242331,0
720,USA,IT,41360,4118,598,20,20,5,10340.0,35736.0,46076,-10340.0,0.25,0.6666666666666666,0.30337040618955513,0
721,UK,Operations,108038,2663,7428,18,1,3,23768.36,94360.64,118129,-23768.36,0.22,0.6,0.2925062663137044,0
722,UK,Operations,28017,17735,4904,19,20,7,6163.74,44492.26,50656,-6163.739999999998,0.22,0.6333333333333333,0.7821279223328693,0
723,USA,Sales,111261,21158,2909,19,5,9,27815.25,107512.75,135328,-27815.25,0.25,0.6333333333333333,0.3738032643963293,0
724,Germany,IT,91320,33087,13551,24,3,2,27396.0,110562.0,137958,-27396.0,0.3,0.8,0.5526576872536136,0
725,India,Operations,56127,24578,17062,27,4,10,11225.400000000001,86541.6,97767,-11225.399999999994,0.20000000000000004,0.9,0.728923334580505,0
726,India,IT,159268,21874,19768,30,23,4,31853.600000000002,169056.4,200910,-31853.600000000006,0.2,1.0,0.4106092874902679,0
727,Germany,Operations,100088,19907,8922,23,24,1,30026.399999999998,98890.6,128917,-30026.399999999994,0.3,0.7666666666666667,0.40271141395571897,0
728,USA,HR,197372,24787,2025,29,19,2,49343.0,174841.0,224184,-49343.0,0.25,0.9666666666666667,0.31906552094522017,0
729,UK,Finance,56921,23705,13220,26,15,7,12522.62,81323.38,93846,-12522.619999999995,0.22,0.8666666666666667,0.6648690992779467,0
730,India,HR,29746,5845,13190,22,19,10,5949.200000000001,42831.8,48781,-5949.199999999997,0.2,0.7333333333333333,0.6436004840987024,0
731,UAE,Operations,93535,18482,2766,26,16,4,4676.75,110106.25,114783,-4676.75,0.05,0.8666666666666667,0.44105922916555296,0
732,UAE,Finance,90350,37056,18482,30,23,2,4517.5,141370.5,145888,-4517.5,0.05,1.0,0.6948328721638074,0
733,Germany,Finance,106131,28090,391,29,8,4,31839.3,102772.7,134612,-31839.300000000003,0.3,0.9666666666666667,0.3974815087015104,0
734,USA,Operations,47063,22681,10935,27,14,8,11765.75,68913.25,80679,-11765.75,0.25,0.9,0.7017588126553768,0
735,India,Operations,142116,34252,3784,26,5,2,28423.2,151728.8,180152,-28423.20000000001,0.2,0.8666666666666667,0.4246857496692842,0
736,USA,IT,113913,9796,18069,19,1,11,28478.25,113299.75,141778,-28478.25,0.25,0.6333333333333333,0.3803694486142934,0
737,India,Operations,103946,9263,2914,29,19,9,20789.2,95333.8,116123,-20789.199999999997,0.2,0.9666666666666667,0.31919977680718836,0
738,Germany,Sales,159670,14777,13243,26,5,6,47901.0,139789.0,187690,-47901.0,0.3,0.8666666666666667,0.32454687793574244,0
739,Germany,Operations,35564,22343,12282,20,3,7,10669.199999999999,59519.8,70189,-10669.199999999997,0.3,0.6666666666666666,0.8569829040602857,0
740,UAE,Sales,74725,16862,12965,28,17,4,3736.25,100815.75,104552,-3736.25,0.05,0.9333333333333333,0.5470595516895282,0
741,USA,Operations,111134,39649,11505,20,7,2,27783.5,253918.64427558653,162288,91630.64427558653,0.25,0.6666666666666666,0.8592032436758864,1
742,UAE,IT,130940,17691,4951,29,17,10,6547.0,310708.1481679049,153582,157126.14816790487,0.05,0.9666666666666667,0.7772578620006985,1
743,USA,Sales,87085,27028,7655,28,13,5,21771.25,99996.75,121768,-21771.25,0.25,0.9333333333333333,0.4949959809381639,0
744,UAE,HR,42862,33066,4610,26,22,11,2143.1,78394.9,80538,-2143.100000000006,0.049999999999999996,0.8666666666666667,0.8895494843917688,0
745,UK,Sales,35265,35181,17468,24,22,2,7758.3,80155.7,87914,-7758.300000000003,0.22,0.8,1.2295338153977031,0
746,UK,IT,165777,19934,7583,28,14,8,36470.94,156823.06,193294,-36470.94,0.22,0.9333333333333333,0.3456174137546221,0
747,UK,Sales,87471,22910,17701,25,23,1,19243.62,108838.38,128082,-19243.619999999995,0.22,0.8333333333333334,0.5387592916509472,0
748,UK,Operations,116080,9141,6880,24,12,2,25537.6,106563.4,132101,-25537.600000000006,0.22,0.8,0.32468487250172295,0
749,India,Operations,80828,18225,2349,26,11,6,16165.6,85236.4,101402,-16165.600000000006,0.2,0.8666666666666667,0.4152721829069134,0
750,UK,IT,141884,36714,19077,25,1,9,31214.48,166460.52,197675,-31214.48000000001,0.22,0.8333333333333334,0.4958054185108962,0
751,Germany,Finance,133007,23587,7208,21,3,7,39902.1,123899.9,163802,-39902.100000000006,0.3,0.7,0.3666511536986775,0
752,Germany,Operations,71104,34959,13720,19,12,4,21331.2,98451.8,119783,-21331.199999999997,0.3,0.6333333333333333,0.6699361498649865,0
753,India,HR,65934,16175,6881,30,9,4,13186.800000000001,75803.2,88990,-13186.800000000003,0.2,1.0,0.474341917675251,0
754,UK,IT,139420,12051,3722,28,2,4,30672.4,124520.6,155193,-30672.399999999994,0.22,0.9333333333333333,0.3105234543107158,0
755,UK,Sales,31050,7892,15332,22,14,3,6831.0,47443.0,54274,-6831.0,0.22,0.7333333333333333,0.7081900161030595,0
756,UK,Sales,33484,5449,7224,19,5,8,7366.4800000000005,38790.52,46157,-7366.480000000003,0.22,0.6333333333333333,0.4773610082427428,0
757,UAE,HR,87648,14393,13229,21,3,5,4382.400000000001,110887.6,115270,-4382.399999999994,0.05,0.7,0.49050953815261045,0
758,USA,Operations,84945,31190,7802,29,12,11,21236.25,102700.75,123937,-21236.25,0.25,0.9666666666666667,0.5371337335923244,0
