Employee_ID,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,anomaly,Validation_Flag,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label,Country_India,Country_UAE,Country_UK,Country_USA,Department_HR,Department_IT,Department_Ops,Department_Sales,Anomaly,Cluster,Decision
884,126299,25491,7280,20,2,3,25259.800000000003,133810.2,1,Valid,159070,-25259.79999999999,0.2,0.6666666666666666,0.4158660005225695,0,True,False,False,False,False,False,True,False,1,3,Approve
885,195746,40268,10974,19,5,8,48936.5,575582.5509492288,-1,Valid,246988,328594.5509492288,0.25,0.6333333333333333,0.9812418403684807,1,False,False,False,True,False,False,False,True,-1,2,Review
886,179177,19718,17477,25,9,4,44794.25,171577.75,1,Valid,216372,-44794.25,0.25,0.8333333333333334,0.36055757714438796,0,False,False,False,True,False,False,True,False,1,2,Approve
887,190811,40597,10978,29,1,9,9540.550000000001,232845.45,-1,Valid,242386,-9540.549999999988,0.05,0.9666666666666667,0.4684522118745775,0,False,True,False,False,False,False,True,False,-1,0,Approve
888,193041,37815,11007,19,17,2,48260.25,193602.75,1,Valid,241863,-48260.25,0.25,0.6333333333333333,0.39633510497769897,0,False,False,False,True,False,False,True,False,1,2,Approve
889,44497,40132,3763,25,10,0,13349.1,75042.9,1,Valid,88392,-13349.100000000006,0.3,0.8333333333333334,0.8920729487381172,0,False,False,False,False,False,False,False,False,1,3,Review
890,162888,31832,12227,22,8,0,40722.0,166225.0,1,Valid,206947,-40722.0,0.25,0.7333333333333333,0.4068341437061048,0,False,False,False,True,False,False,True,False,1,2,Approve
891,148915,36862,13031,25,18,3,7445.75,191362.25,1,Valid,198808,-7445.75,0.05,0.8333333333333334,0.5107798072726051,0,False,True,False,False,False,True,False,False,1,0,Approve
892,122019,17864,10515,22,10,9,30504.75,119893.25,1,Valid,150398,-30504.75,0.25,0.7333333333333333,0.3791874626082823,0,False,False,False,True,False,True,False,False,1,2,Approve
893,139017,27842,232,18,9,9,41705.1,125385.9,1,Valid,167091,-41705.100000000006,0.3,0.6,0.3511956811037499,0,False,False,False,False,True,False,False,False,1,2,Approve
894,99385,13177,18485,29,4,3,19877.0,111170.0,1,Valid,131047,-19877.0,0.2,0.9666666666666667,0.4444060974996227,0,True,False,False,False,False,False,False,False,1,1,Approve
895,135153,45699,12544,30,2,8,6757.650000000001,186638.35,1,Valid,193396,-6757.649999999994,0.05,1.0,0.5773775276908393,0,False,True,False,False,True,False,False,False,1,0,Approve
896,63826,16844,2028,28,19,7,12765.2,144524.36842984773,1,Valid,82698,61826.36842984773,0.2,0.9333333333333333,0.7943989992942424,1,True,False,False,False,False,True,False,False,1,1,Approve
897,140034,13594,18313,28,10,3,28006.800000000003,143934.2,1,Valid,171941,-28006.79999999999,0.2,0.9333333333333333,0.38641872688061474,0,True,False,False,False,False,True,False,False,1,1,Approve
898,114242,18418,16022,19,17,5,22848.4,125833.6,1,Valid,148682,-22848.399999999994,0.2,0.6333333333333333,0.4370011029218676,0,True,False,False,False,False,False,False,True,1,3,Approve
899,153066,39854,9650,23,3,6,33674.52,168895.48,1,Valid,202570,-33674.51999999999,0.21999999999999997,0.7666666666666667,0.45408675995975595,0,False,False,True,False,False,False,True,False,1,2,Approve
900,80100,28108,19724,20,21,9,17622.0,110310.0,1,Valid,127932,-17622.0,0.22,0.6666666666666666,0.6273832709113608,0,False,False,True,False,False,True,False,False,1,3,Approve
901,155170,15419,18361,25,19,7,31034.0,157916.0,1,Valid,188950,-31034.0,0.2,0.8333333333333334,0.38055487529806015,0,True,False,False,False,True,False,False,False,1,2,Approve
902,165431,27539,2413,22,19,3,8271.550000000001,187111.45,1,Valid,195383,-8271.549999999988,0.05000000000000001,0.7333333333333333,0.4102794216319795,0,False,True,False,False,True,False,False,False,1,0,Approve
903,126205,49370,8026,20,22,0,37861.5,145739.5,1,Valid,183601,-37861.5,0.3,0.6666666666666666,0.5219892238817796,0,False,False,False,False,False,False,True,False,1,2,Approve
904,42809,48950,5418,29,19,4,12842.699999999999,84334.3,1,Valid,97177,-12842.699999999997,0.3,0.9666666666666667,1.0863531033193956,0,False,False,False,False,False,False,True,False,1,1,Review
905,94450,17835,9952,27,19,0,23612.5,98624.5,1,Valid,122237,-23612.5,0.25,0.9,0.42040179989412385,0,False,False,False,True,False,False,False,True,1,1,Approve
906,68428,22533,3597,24,15,3,3421.4,91136.6,1,Valid,94558,-3421.399999999994,0.05,0.8,0.5470462383819489,0,False,True,False,False,False,False,False,False,1,0,Approve
907,102790,34515,17762,25,18,6,22613.8,132453.2,1,Valid,155067,-22613.79999999999,0.22,0.8333333333333334,0.5727265298180757,0,False,False,True,False,True,False,False,False,1,1,Approve
908,141126,40921,620,21,17,6,28225.2,154441.8,1,Valid,182667,-28225.20000000001,0.2,0.7,0.4456084633589842,0,True,False,False,False,False,False,True,False,1,2,Approve
909,120321,46968,929,30,10,0,30080.25,138137.75,-1,Valid,168218,-30080.25,0.25,1.0,0.5028816665420002,0,False,False,False,True,True,False,False,False,-1,1,Approve
910,32093,27322,15455,30,24,8,9627.9,65242.1,1,Valid,74870,-9627.900000000001,0.3,1.0,1.094878322375596,0,False,False,False,False,False,False,True,False,1,1,Review
911,74498,15223,14905,28,14,1,16389.56,88236.44,1,Valid,104626,-16389.559999999998,0.22000000000000003,0.9333333333333333,0.49708223039544686,0,False,False,True,False,False,True,False,False,1,1,Approve
912,146251,15273,974,26,19,4,32175.22,130322.78,1,Valid,162498,-32175.22,0.22,0.8666666666666667,0.3110969087390856,0,False,False,True,False,True,False,False,False,1,2,Approve
913,70985,38519,12679,23,23,5,14197.0,107986.0,1,Valid,122183,-14197.0,0.2,0.7666666666666667,0.7270141579206875,0,True,False,False,False,False,True,False,False,1,3,Approve
914,62009,29160,18073,18,18,0,18602.7,90639.3,1,Valid,109242,-18602.699999999997,0.3,0.6,0.71405263752036,0,False,False,False,False,True,False,False,False,1,3,Approve
915,158515,13849,4671,22,11,1,7925.75,169109.25,1,Valid,177035,-7925.75,0.05,0.7333333333333333,0.3638373340062454,0,False,True,False,False,False,False,False,False,1,0,Approve
916,47718,30656,13599,22,11,6,10497.960000000001,81475.04,1,Valid,91973,-10497.960000000006,0.22000000000000003,0.7333333333333333,0.8547007837713232,0,False,False,True,False,False,False,False,True,1,3,Review
917,46705,15348,12810,24,12,5,9341.0,65522.0,1,Valid,74863,-9341.0,0.2,0.8,0.63459586768012,0,True,False,False,False,False,True,False,False,1,1,Approve
918,117618,22924,8917,24,8,5,5880.900000000001,143578.1,1,Valid,149459,-5880.899999999994,0.05,0.8,0.4669194341002228,0,False,True,False,False,False,False,True,False,1,0,Approve
919,92598,43935,8353,23,16,5,27779.399999999998,117106.6,1,Valid,144886,-27779.399999999994,0.3,0.7666666666666667,0.5962534827966047,0,False,False,False,False,False,False,False,False,1,3,Approve
920,107878,44132,7784,25,24,6,23733.16,136060.84,1,Valid,159794,-23733.160000000003,0.22,0.8333333333333334,0.563657576150837,0,False,False,True,False,True,False,False,False,1,1,Approve
921,42239,6983,14225,19,8,9,2111.9500000000003,61335.05,-1,Valid,63447,-2111.949999999997,0.05000000000000001,0.6333333333333333,0.6027892469045195,0,False,True,False,False,False,True,False,False,-1,0,Approve
922,76622,29890,658,30,24,8,3831.1000000000004,103338.9,1,Valid,107170,-3831.100000000006,0.05,1.0,0.5632203544673853,0,False,True,False,False,True,False,False,False,1,0,Approve
923,76665,19629,2897,30,14,8,3833.25,95357.75,1,Valid,99191,-3833.25,0.05,1.0,0.4868978673449423,0,False,True,False,False,True,False,False,False,1,0,Approve
924,62274,16273,12291,24,23,1,13700.28,77137.72,1,Valid,90838,-13700.279999999999,0.22,0.8,0.5353408485082056,0,False,False,True,False,True,False,False,False,1,3,Approve
925,172491,36739,18926,27,18,1,37948.02,190207.98,1,Valid,228156,-37948.01999999999,0.21999999999999997,0.9,0.4489265758793213,0,False,False,True,False,False,False,False,True,1,2,Approve
926,138368,45416,13572,24,24,4,34592.0,162764.0,1,Valid,197356,-34592.0,0.25,0.8,0.5136100832562442,0,False,False,False,True,False,False,False,True,1,2,Approve
927,176075,12894,3205,21,21,9,52822.5,139351.5,1,Valid,192174,-52822.5,0.3,0.7,0.27218259264517963,0,False,False,False,False,False,False,True,False,1,2,Approve
928,191938,29343,4044,29,22,6,38387.6,186937.4,1,Valid,225325,-38387.600000000006,0.19999999999999998,0.9666666666666667,0.3596558263605956,0,True,False,False,False,False,True,False,False,1,2,Approve
929,183060,48095,3433,27,4,2,9153.0,225435.0,1,Valid,234588,-9153.0,0.05,0.9,0.48016169561892275,0,False,True,False,False,False,False,False,False,1,0,Approve
930,138563,36174,6711,19,17,2,34640.75,146807.25,1,Valid,181448,-34640.75,0.25,0.6333333333333333,0.43680546033212325,0,False,False,False,True,False,False,False,False,1,2,Approve
931,166746,49179,7384,21,13,3,33349.200000000004,189959.8,1,Valid,223309,-33349.20000000001,0.20000000000000004,0.7,0.47302328091828283,0,True,False,False,False,False,False,False,False,1,2,Approve
932,123103,11900,17261,21,5,2,30775.75,121488.25,1,Valid,152264,-30775.75,0.25,0.7,0.37679646312437554,0,False,False,False,True,True,False,False,False,1,2,Approve
933,96446,8800,17475,29,3,2,21218.12,101502.88,1,Valid,122721,-21218.119999999995,0.22,0.9666666666666667,0.4065836219231488,0,False,False,True,False,False,False,False,True,1,1,Approve
934,59072,40246,3059,29,9,7,2953.6000000000004,99423.4,1,Valid,102377,-2953.600000000006,0.05,0.9666666666666667,0.7929834777898157,0,False,True,False,False,False,True,False,False,1,0,Approve
935,63717,47735,15915,23,20,6,12743.400000000001,114623.6,1,Valid,127367,-12743.399999999994,0.2,0.7666666666666667,0.914286297220522,0,True,False,False,False,True,False,False,False,1,3,Review
936,187723,47926,7513,24,18,6,37544.6,205617.4,1,Valid,243162,-37544.600000000006,0.19999999999999998,0.8,0.44272422665310057,0,True,False,False,False,False,False,False,True,1,2,Approve
937,147202,12054,13865,20,20,9,29440.4,143680.6,1,Valid,173121,-29440.399999999994,0.2,0.6666666666666666,0.35383540984497497,0,True,False,False,False,False,False,False,True,1,2,Approve
938,152389,43827,1674,27,19,1,30477.800000000003,167412.2,1,Valid,197890,-30477.79999999999,0.2,0.9,0.44791067596742545,0,True,False,False,False,False,True,False,False,1,2,Approve
939,139525,47727,9800,18,19,8,27905.0,169147.0,1,Valid,197052,-27905.0,0.2,0.6,0.5215903959863823,0,True,False,False,False,False,True,False,False,1,2,Approve
940,34646,49775,19210,20,21,5,8661.5,94969.5,1,Valid,103631,-8661.5,0.25,0.6666666666666666,1.563350747561046,0,False,False,False,True,False,True,False,False,1,3,Review
941,69713,46201,19436,26,16,2,3485.65,131864.35,1,Valid,135350,-3485.649999999994,0.05,0.8666666666666667,0.9161921736261529,0,False,True,False,False,True,False,False,False,1,0,Review
942,97936,34373,13978,18,1,8,21545.920000000002,124741.08,1,Valid,146287,-21545.92,0.22000000000000003,0.6,0.5653173909491913,0,False,False,True,False,False,False,True,False,1,3,Approve
943,52185,32525,16697,30,5,8,11480.7,89926.3,1,Valid,101407,-11480.699999999997,0.22,1.0,0.862259078279199,0,False,False,True,False,False,True,False,False,1,1,Review
944,114263,43977,16767,25,24,5,25137.86,149869.14,1,Valid,175007,-25137.859999999986,0.22,0.8333333333333334,0.591456919562763,0,False,False,True,False,False,False,True,False,1,2,Approve
945,82107,12115,5884,19,15,9,18063.54,82042.45999999999,1,Valid,100106,-18063.540000000008,0.22,0.6333333333333333,0.3802835081052772,0,False,False,True,False,True,False,False,False,1,3,Approve
946,47563,36107,18196,23,12,5,11890.75,89975.25,1,Valid,101866,-11890.75,0.25,0.7666666666666667,0.9859381241721507,0,False,False,False,True,False,False,True,False,1,3,Review
947,100729,35486,18708,20,1,7,30218.699999999997,124704.3,1,Valid,154923,-30218.699999999997,0.3,0.6666666666666666,0.568039889207676,0,False,False,False,False,False,False,False,False,1,3,Approve
948,45701,18068,13383,24,14,7,2285.05,74866.95,1,Valid,77152,-2285.050000000003,0.05,0.8,0.7374496181702807,0,False,True,False,False,False,False,True,False,1,0,Approve
949,158331,23640,5248,19,18,5,31666.2,155552.8,1,Valid,187219,-31666.20000000001,0.2,0.6333333333333333,0.3644026754078481,0,True,False,False,False,False,True,False,False,1,2,Approve
950,190482,37158,3429,21,18,6,57144.6,173924.4,1,Valid,231069,-57144.600000000006,0.3,0.7,0.3573525057485747,0,False,False,False,False,True,False,False,False,1,2,Approve
951,129280,41136,19675,27,6,3,28441.6,161649.4,1,Valid,190091,-28441.600000000006,0.22,0.9,0.5480485767326733,0,False,False,True,False,False,True,False,False,1,2,Approve
952,68665,21128,16611,26,1,0,20599.5,85804.5,1,Valid,106404,-20599.5,0.3,0.8666666666666667,0.5705359353382363,0,False,False,False,False,False,False,False,False,1,1,Approve
953,45957,29942,10256,23,17,3,2297.85,141871.51350139416,1,Valid,86155,55716.51350139416,0.049999999999999996,0.7666666666666667,1.25367308680763,1,False,True,False,False,False,True,False,False,1,0,Audit
954,76008,7827,8203,21,18,7,15201.6,76836.4,1,Valid,92038,-15201.600000000006,0.2,0.7,0.37683691190401003,0,True,False,False,False,False,True,False,False,1,3,Approve
955,91920,20990,7765,19,15,7,18384.0,102291.0,1,Valid,120675,-18384.0,0.2,0.6333333333333333,0.4505308964316797,0,True,False,False,False,False,True,False,False,1,3,Approve
956,193947,40255,1522,27,12,1,9697.35,226026.65,1,Valid,235724,-9697.350000000006,0.05,0.9,0.4349981953832748,0,False,True,False,False,False,False,False,True,1,0,Approve
957,143828,24987,691,26,13,6,7191.400000000001,162314.6,1,Valid,169506,-7191.399999999994,0.05,0.8666666666666667,0.40949244931445894,0,False,True,False,False,False,False,False,False,1,0,Approve
958,153852,25901,1739,21,20,0,33847.44,147644.56,1,Valid,181492,-33847.44,0.22000000000000003,0.7,0.3586269141772612,0,False,False,True,False,False,True,False,False,1,2,Approve
959,162698,21277,1525,26,2,1,32539.600000000002,152960.4,1,Valid,185500,-32539.600000000006,0.2,0.8666666666666667,0.33716714403373116,0,True,False,False,False,False,True,False,False,1,2,Approve
960,120815,6643,16453,19,4,7,36244.5,107666.5,1,Valid,143911,-36244.5,0.3,0.6333333333333333,0.33019947854157183,0,False,False,False,False,False,True,False,False,1,2,Approve
961,194714,28729,6251,24,3,9,48678.5,181015.5,1,Valid,229694,-48678.5,0.25,0.8,0.34754331994617743,0,False,False,False,True,True,False,False,False,1,2,Approve
962,68311,26087,10440,28,19,3,17077.75,87760.25,1,Valid,104838,-17077.75,0.25,0.9333333333333333,0.5840183133023964,0,False,False,False,True,False,False,False,True,1,1,Approve
963,62356,26818,19507,28,8,2,3117.8,105563.2,1,Valid,108681,-3117.800000000003,0.05,0.9333333333333333,0.7737548912694849,0,False,True,False,False,True,False,False,False,1,0,Approve
964,33809,5019,13860,22,12,1,7437.9800000000005,45250.02,1,Valid,52688,-7437.980000000003,0.22,0.7333333333333333,0.5838861249963028,0,False,False,True,False,False,False,False,True,1,3,Approve
965,64875,38443,7649,25,12,5,16218.75,94748.25,1,Valid,110967,-16218.75,0.25,0.8333333333333334,0.7105414258188825,0,False,False,False,True,False,True,False,False,1,1,Approve
966,39465,14457,1287,28,10,3,7893.0,47316.0,1,Valid,55209,-7893.0,0.2,0.9333333333333333,0.5159939186621056,0,True,False,False,False,False,False,False,False,1,1,Approve
967,103844,38922,13193,25,1,2,5192.200000000001,150766.8,1,Valid,155959,-5192.200000000012,0.05000000000000001,0.8333333333333334,0.6235963560725704,0,False,True,False,False,False,False,True,False,1,0,Approve
968,116889,14820,8767,21,5,2,35066.7,105409.3,1,Valid,140476,-35066.7,0.3,0.7,0.3437525344557657,0,False,False,False,False,False,False,True,False,1,2,Approve
969,45250,37750,15913,30,20,9,2262.5,96650.5,1,Valid,98913,-2262.5,0.05,1.0,1.079979005524862,0,False,True,False,False,False,True,False,False,1,0,Review
970,76023,47586,15629,21,11,2,22806.899999999998,116431.1,1,Valid,139238,-22806.899999999994,0.3,0.7,0.7715090170080108,0,False,False,False,False,True,False,False,False,1,3,Approve
971,131350,41484,4954,25,9,7,6567.5,171220.5,1,Valid,177788,-6567.5,0.05,0.8333333333333334,0.528709173962695,0,False,True,False,False,False,False,False,False,1,0,Approve
972,46427,43010,744,20,14,8,2321.35,151857.56777762272,1,Valid,90181,61676.567777622724,0.049999999999999996,0.6666666666666666,1.356634508654163,1,False,True,False,False,False,False,False,True,-1,0,Audit
973,194348,42790,10719,24,3,8,9717.4,238139.6,-1,Valid,247857,-9717.399999999994,0.049999999999999996,0.8,0.47221262889250204,0,False,True,False,False,False,True,False,False,-1,0,Approve
974,101643,27869,12402,25,5,4,30492.899999999998,111421.1,1,Valid,141914,-30492.899999999994,0.3,0.8333333333333334,0.47513877000875615,0,False,False,False,False,False,False,False,False,1,1,Approve
975,164511,39421,4576,25,24,0,49353.299999999996,159154.7,1,Valid,208508,-49353.29999999999,0.3,0.8333333333333334,0.3944271811611382,0,False,False,False,False,False,False,False,False,1,2,Approve
976,108672,7502,9216,28,21,9,5433.6,119956.4,1,Valid,125390,-5433.600000000006,0.05,0.9333333333333333,0.3842067873969376,0,False,True,False,False,False,False,False,True,1,0,Approve
977,47300,21665,16363,27,9,4,11825.0,73503.0,1,Valid,85328,-11825.0,0.25,0.9,0.7531881606765327,0,False,False,False,True,False,False,False,False,1,1,Approve
978,90289,30600,17325,21,18,0,19863.58,118350.42,1,Valid,138214,-19863.58,0.22000000000000003,0.7,0.5863685055765375,0,False,False,True,False,True,False,False,False,1,3,Approve
979,178254,34394,5050,26,6,8,39215.88,178482.12,1,Valid,217698,-39215.880000000005,0.21999999999999997,0.8666666666666667,0.3860627868098331,0,False,False,True,False,True,False,False,False,1,2,Approve
980,187981,19086,13948,27,21,9,41355.82,179659.18,1,Valid,221015,-41355.82000000001,0.22,0.9,0.34959146935062585,0,False,False,True,False,True,False,False,False,1,2,Approve
981,49659,41171,17151,21,7,7,14897.699999999999,93083.3,1,Valid,107981,-14897.699999999997,0.3,0.7,0.9975772770293401,0,False,False,False,False,False,False,False,False,1,3,Review
982,192475,39003,2438,25,16,6,57742.5,176173.5,1,Valid,233916,-57742.5,0.3,0.8333333333333334,0.35944746070918304,0,False,False,False,False,True,False,False,False,1,2,Approve
983,194658,18149,10382,23,8,1,48664.5,174524.5,1,Valid,223189,-48664.5,0.25,0.7666666666666667,0.3222654604485816,0,False,False,False,True,False,False,False,True,1,2,Approve
